BASIN	MAP012023041205	MAP032023041205	MAP062023041205	MAP242023041205	GMAP062023041205	GMAP242023041205	ASMU062023041205	ASML062023041205	ASMT062023041205	FFG012023041205	FFG032023041205	FFG062023041205	PREVFFG012023041205	PREVFFG032023041205	PREVFFG062023041205	F1MAP012023041205	F1MAP032023041205	F1MAP062023041205	F1MAP242023041205	F2MAP012023041205	F2MAP032023041205	F2MAP062023041205	F2MAP242023041205	F3MAP012023041205	F3MAP032023041205	F3MAP062023041205	F3MAP242023041205	IFFT012023041205	IFFT032023041205	IFFT062023041205	PFFT012023041205	PFFT032023041205	PFFT062023041205	F1FFT012023041205	F1FFT032023041205	F1FFT062023041205	F2FFT012023041205	F2FFT032023041205	F2FFT062023041205	F3FFT012023041205	F3FFT032023041205	F3FFT062023041205	PET062023041205	F1FFR122023041205	F1FFR242023041205	F1FFR362023041205	F2FFR122023041205	F2FFR242023041205	F2FFR362023041205	F3FFR122023041205	F3FFR242023041205	F3FFR362023041205
2037200074	0.00	0.00	0.47	10.70	0.00	0.00	0.86	0.87	0.86	49.12	53.69	59.83	57.48	62.17	68.40	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200076	0.00	0.00	0.21	9.82	0.00	0.00	0.89	0.93	0.90	37.21	41.02	46.31	44.21	48.17	53.59	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200077	0.00	0.00	0.25	10.83	0.00	0.00	0.81	0.80	0.81	65.95	71.21	78.07	72.60	77.90	84.77	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200078	0.00	0.00	0.13	11.02	0.00	0.00	0.86	0.90	0.87	46.00	50.31	56.13	51.68	56.10	62.04	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200079	0.00	0.00	0.07	9.99	0.00	0.00	0.79	0.77	0.78	70.92	76.62	83.96	78.49	84.27	91.66	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200080	0.00	0.00	0.22	10.79	0.00	0.00	0.83	0.76	0.81	58.16	63.27	69.99	60.67	65.81	72.56	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200081	0.28	0.28	0.34	8.68	0.00	0.00	0.85	0.86	0.85	47.90	52.18	57.99	53.07	57.45	63.34	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200082	0.00	0.00	0.41	5.83	0.00	0.00	0.84	0.82	0.83	50.55	54.89	60.75	52.48	56.86	62.74	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200084	0.21	0.21	0.39	11.69	0.00	0.00	0.83	0.82	0.83	58.20	63.27	69.94	62.42	67.58	74.33	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200088	0.01	0.01	0.17	8.52	0.00	0.00	0.54	0.57	0.55	41.03	45.51	51.63	44.91	49.48	55.67	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200089	0.01	0.01	0.03	10.57	0.00	0.00	0.86	0.88	0.87	44.83	49.06	54.80	49.16	53.46	59.28	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200090	0.00	0.00	0.02	13.02	0.00	0.00	0.87	0.86	0.87	42.99	47.19	52.91	50.01	54.33	60.17	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200091	0.00	0.00	0.05	10.42	0.00	0.00	0.54	0.53	0.54	40.81	45.29	51.41	46.94	51.52	57.73	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200092	0.00	0.00	0.23	10.23	0.00	0.00	0.56	0.61	0.59	39.77	44.22	50.30	45.13	49.69	55.88	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200093	0.00	0.00	0.28	10.84	0.00	0.00	0.86	0.89	0.86	47.88	52.23	58.09	53.87	58.34	64.31	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200094	0.00	0.00	0.00	23.92	0.00	0.00	0.88	0.86	0.88	39.82	43.96	49.64	49.40	53.71	59.54	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200095	0.01	0.01	0.07	15.62	0.00	0.00	0.83	0.81	0.83	57.22	62.28	68.94	65.54	70.75	77.54	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200096	0.04	0.04	0.17	8.16	0.00	0.00	0.85	0.87	0.85	47.70	51.98	57.78	50.78	55.12	60.97	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200097	0.00	0.00	0.10	8.78	0.00	0.00	0.56	0.68	0.64	35.92	39.95	45.55	40.22	44.32	49.98	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200098	0.08	0.08	0.10	8.92	0.00	0.00	0.57	0.67	0.63	39.02	43.43	49.47	41.88	46.37	52.48	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200099	0.13	0.13	0.68	8.50	0.00	0.00	0.57	0.64	0.62	25.53	29.07	34.13	32.30	35.99	41.20	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200101	0.00	0.00	0.81	5.40	0.00	0.00	0.62	0.70	0.68	23.92	27.45	32.53	26.53	30.14	35.30	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200104	0.00	0.00	0.59	4.19	0.00	0.00	0.82	0.85	0.83	61.12	66.26	72.99	61.75	66.89	73.62	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200105	0.00	0.00	0.25	1.97	0.00	0.00	0.52	0.70	0.64	27.14	30.75	35.90	27.69	31.33	36.51	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200106	0.00	0.00	0.28	2.54	0.00	0.00	0.51	0.66	0.61	27.36	30.95	36.08	28.67	32.31	37.50	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200107	0.00	0.00	0.13	1.98	0.00	0.00	0.47	0.64	0.58	28.71	32.31	37.45	29.49	33.13	38.30	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200108	0.05	0.05	0.13	3.86	0.00	0.00	0.48	0.71	0.62	44.32	48.82	54.95	46.60	51.18	57.38	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200109	0.00	0.17	0.51	2.92	0.00	0.00	0.46	0.68	0.61	54.45	59.55	66.30	56.03	61.19	68.00	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200110	0.05	0.21	0.41	3.12	0.00	0.00	0.78	0.79	0.79	74.23	79.95	87.29	75.57	81.31	88.67	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200111	0.43	0.43	0.49	10.45	0.00	0.00	0.75	0.72	0.74	90.31	97.24	105.84	97.83	104.78	113.37	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200112	0.00	0.00	0.25	2.00	0.00	0.00	0.46	0.69	0.61	28.82	32.44	37.59	29.16	32.80	37.98	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200115	0.10	0.10	0.67	5.56	0.00	0.00	0.44	0.52	0.50	29.47	33.06	38.18	33.64	37.33	42.53	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200116	0.00	0.00	0.52	7.47	0.00	0.00	0.81	0.82	0.81	56.32	60.75	66.69	61.99	66.52	72.54	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200117	0.00	0.00	0.27	9.15	0.00	0.00	0.77	0.77	0.77	76.07	81.84	89.22	83.07	88.92	96.37	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200118	0.00	0.00	0.64	11.29	0.00	0.00	0.83	0.83	0.83	52.20	56.57	62.44	60.41	64.91	70.91	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200119	0.00	0.00	0.56	6.26	0.00	0.00	0.77	0.79	0.78	72.64	77.96	84.86	76.71	82.09	89.03	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200120	0.00	0.00	0.51	5.04	0.00	0.00	0.76	0.75	0.76	80.03	85.85	93.27	81.89	87.73	95.17	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200121	0.00	0.07	0.59	4.10	0.00	0.00	0.77	0.76	0.77	76.44	82.21	89.59	78.10	83.87	91.26	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200122	0.02	0.10	0.58	3.74	0.00	0.00	0.79	0.80	0.80	67.81	73.04	79.85	69.95	75.22	82.07	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200123	0.00	0.00	0.52	4.13	0.00	0.00	0.43	0.59	0.53	47.66	52.22	58.38	50.73	55.38	61.63	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200125	0.02	0.02	0.10	2.27	0.00	0.00	0.46	0.70	0.60	45.74	50.29	56.44	46.39	50.97	57.16	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200127	0.06	0.06	0.31	3.55	0.00	0.00	0.39	0.63	0.54	50.01	54.61	60.81	52.45	57.12	63.39	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200128	0.58	0.58	1.01	3.68	0.00	0.00	0.78	0.79	0.78	71.20	76.48	83.33	72.64	77.96	84.84	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200129	0.40	0.40	0.66	3.26	0.00	0.00	0.77	0.76	0.77	78.65	84.43	91.81	79.99	85.79	93.19	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200130	0.22	0.22	0.58	5.94	0.00	0.00	0.48	0.68	0.60	44.56	49.06	55.17	48.54	53.15	59.37	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200131	0.00	0.00	1.49	6.02	0.00	0.00	0.41	0.53	0.49	30.29	33.91	39.04	33.56	37.26	42.48	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200132	0.00	0.00	1.09	13.65	0.00	0.00	0.56	0.64	0.61	39.88	44.28	50.32	50.14	54.77	61.01	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200133	0.00	0.00	1.02	10.43	0.00	0.00	0.45	0.55	0.52	54.76	59.80	66.49	62.00	67.18	73.98	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200134	0.00	0.00	0.46	2.93	0.00	0.00	0.31	0.55	0.47	33.33	37.00	42.18	34.21	37.91	43.12	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200135	0.04	0.04	0.38	2.52	0.00	0.00	0.77	0.83	0.79	73.18	78.50	85.39	73.30	78.63	85.53	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200136	0.17	0.17	0.74	8.63	0.00	0.00	0.72	0.69	0.70	105.87	113.51	122.83	111.45	119.05	128.29	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200137	0.00	0.00	0.70	3.24	0.00	0.00	0.66	0.69	0.68	117.45	124.70	133.54	118.22	125.49	134.36	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200139	0.00	0.12	0.05	0.05	0.00	0.00	0.88	0.88	0.88	39.54	43.30	48.54	38.11	41.85	47.06	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200140	0.00	0.00	0.00	0.45	0.00	0.00	0.81	0.82	0.81	67.96	73.16	79.94	66.28	71.47	78.24	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200141	0.00	0.00	0.00	0.00	0.00	0.00	0.79	0.79	0.79	75.52	81.01	88.08	73.95	79.45	86.53	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2037200142	0.00	0.01	0.00	0.00	0.00	0.00	0.79	0.77	0.78	76.92	82.45	89.57	75.33	80.87	88.01	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
